
------------------------------
WEWV06, 74, 0,79.3039
WEWUJ8, 74, 79.3039,158.608
WEWUHU, 74, 158.608,222.051
WEWTRV, 74, 222.051,285.494
WEWTWT, 74, 285.494,348.937
WEWU9E, 74, 348.937,428.241
Site_no_labor, 78, 0,450
WEWT0V, 32, 0,142.747
WEWRR5, 32, 142.747,269.633
WEWUBE, 32, 269.633,364.798
WEWTG0, 32, 364.798,428.241
Site_no_labor, 83, 0,450
WEWRCW, 84, 0,95.1647
WEWUL5, 84, 95.1647,158.608
WEWRCM, 84, 158.608,253.773
WEWRCP, 84, 253.773,317.216
WEWTVD, 84, 317.216,412.381
WEWUMZ, 22, 0,95.1647
WEWUL3, 22, 95.1647,190.329
WEWQ7E, 22, 190.329,253.773
WEWURV, 22, 253.773,348.937
WEWUH0, 22, 348.937,412.381
WEWRD0, 82, 0,79.3039
WEWRCY, 82, 79.3039,142.747
WEWUKH, 82, 142.747,237.912
WEWRCR, 82, 237.912,317.216
WEWTV8, 82, 317.216,380.659
WEWRZ9, 76, 0,95.1647
WEWRUU, 76, 95.1647,190.329
WEWRV2, 76, 190.329,285.494
WEWRVG, 76, 285.494,380.659
WEWU8V, 76, 380.659,428.241
WEWT7D, 30, 0,63.4432
WEWT07, 30, 63.4432,190.329
WEWRR6, 30, 190.329,317.216
WEWUHT, 30, 317.216,380.659
WEWUJ4, 88, 0,63.4432
WEWV08, 88, 63.4432,142.747
WEWTFN, 88, 142.747,206.19
WEWTXU, 88, 206.19,317.216
WEWT81, 88, 317.216,380.659
WEWU28, 75, 0,63.4432
WEWTPD, 75, 63.4432,142.747
Temperature Transition95, 75, 142.747,202.747
WEWUVG, 75, 202.747,297.912
Temperature Transition20, 75, 297.912,357.912
WEWUVA, 75, 357.912,421.355
WEWRZX, 40, 0,142.747
WEWT0J, 40, 142.747,237.912
WEWUZB, 40, 237.912,301.355
WEWURZ, 40, 301.355,396.52
Site_no_labor, 87, 0,450
WEWUN1, 86, 0,95.1647
WEWTFM, 86, 95.1647,174.469
WEWTXV, 86, 174.469,237.912
WEWU30, 86, 237.912,317.216
WEWTRU, 86, 317.216,380.659
WEWT7C, 26, 0,111.026
WEWRYZ, 26, 111.026,237.912
WEWUGZ, 26, 237.912,333.077
WEWT82, 26, 333.077,396.52
Site_no_labor, 73, 0,450
WEWUVW, 81, 0,95.1647
WEWURE, 81, 95.1647,222.051
WEWV0V, 81, 222.051,348.937
WEWTYR, 81, 348.937,428.241
WEWUW8, 34, 0,126.886
WEWUQZ, 34, 126.886,222.051
WEWT3W, 34, 222.051,317.216
WEWURL, 34, 317.216,412.381
Site_no_labor, 80, 0,450
WEWUVL, 72, 0,79.3039
Temperature Transition20, 72, 79.3039,109.304
WEWTYQ, 72, 109.304,188.608
Temperature Transition50, 72, 188.608,218.608
WEWTLH, 72, 218.608,297.912
Temperature Transition20, 72, 297.912,327.912
WEWUV8, 72, 327.912,391.355
WEWUW5, 24, 0,126.886
WEWURA, 24, 126.886,253.773
WEWURQ, 24, 253.773,348.937
WEWUKL, 24, 348.937,396.52
Site_PM , 70, 0,450
WEWUW4, 89, 0,126.886
WEWT4H, 89, 126.886,190.329
WEWT3R, 89, 190.329,317.216
WEWURJ, 89, 317.216,412.381
WEWUXD, 85, 0,126.886
WEWUZJ, 85, 126.886,206.19
WEWUZV, 85, 206.19,285.494
WEWUR8, 85, 285.494,380.659
WEWU84, 85, 380.659,428.241
 hours filled: 117
